YEAR GRAD,STUDENT ID,AGE,RACE,GENDER,JOB STATUS,COMPANY NAME,JOB FIELD,STATE,PROGRAM ID,PROGRAM NAME,SALARY,CLASS MODE,COST,PROGRAM TYPE,AGE GROUP,AGE CLEAN
2024,HDKP23201,24,MELANAU-SARAWAK,FEMALE,BEKERJA SEPENUH MASA,SEALANE SHIPPING SDN BHD,OTHER,SARAWAK,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",1800.00,ONLINE,2349,DIPLOMA,<29,24.0
2024,HDKP23202,41,MELAYU,MALE,BEKERJA SEPENUH MASA,DAIKIN ELECTRONIC DEVICES,OTHER,SELANGOR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",1700.00,ONLINE,2217,DIPLOMA,40-49,41.0
2024,HDKP23208,32,MELAYU,MALE,BELUM/TIDAK BEKERJA,NOT SPECIFIED,OTHER,PAHANG,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",1000.00,ONLINE,3192,DIPLOMA,30-39,32.0
2024,HDKP23308,40,MELAYU,MALE,BEKERJA SEPENUH MASA,OIB CONSTRUCTION SDN.BHD,OTHER,KUALA LUMPUR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",5500.00,ONLINE,2355,DIPLOMA,40-49,40.0
2024,HDKP23309,39,MELAYU,FEMALE,BEKERJA SEPENUH MASA,FGV PLANTATIONS (MALAYSIA) SDN BHD,OTHER,PAHANG,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",1700.00,ONLINE,2661,DIPLOMA,30-39,39.0
2024,HDKP23310,37,MELAYU,FEMALE,BEKERJA SEPENUH MASA,DOUBLETREE BY HILTON MELAKA,OTHER,JOHOR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",11000.00,ONLINE,2560,DIPLOMA,30-39,37.0
2024,HDKP23311,24,MELAYU,MALE,BEKERJA SEPENUH MASA,LYNDARAHIMKL,OTHER,KUALA LUMPUR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",2200.00,ONLINE,2794,DIPLOMA,<29,24.0
2024,HDKP23316,30,INDIA,MALE,BEKERJA SEPENUH MASA,KK MEGA INDUSTRIES SDN BHD,OTHER,MELAKA,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",4000.00,ONLINE,2603,DIPLOMA,30-39,30.0
2024,HDKP23401,37,MELANAU-SARAWAK,MALE,BEKERJA SEPENUH MASA,BBR CONSTRUCTION SYSTEM (M) SDN BHD,OTHER,SARAWAK,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",6000.00,ONLINE,3921,DIPLOMA,30-39,37.0
2024,HDKP23405,44,MELAYU,MALE,BEKERJA SEPENUH MASA,POLIS BANTUAN PETRONAS,OTHER,SELANGOR,350,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",7000.00,ONLINE,2110,DIPLOMA,40-49,44.0
2024,HDPB21114,33,INDIA,MALE,BEKERJA SEPENUH MASA,KLM ENGINEERING & MAINTENANCE MALAYSIA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,4000.00,ONLINE,3476,DIPLOMA,30-39,33.0
2024,HDPB22110,44,MELAYU,MALE,BEKERJA SEPENUH MASA,MUNAS TRADING,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",TERENGGANU,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,3208,DIPLOMA,40-49,44.0
2024,HDPB22117,45,INDIA,FEMALE,BEKERJA SEPENUH MASA,THARUNESH VISION,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,5000.00,ONLINE,2685,DIPLOMA,40-49,45.0
2024,HDPB22121,41,MELAYU,FEMALE,BEKERJA SEPENUH MASA,GADING MARINE INDUSTRY (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3800.00,ONLINE,3739,DIPLOMA,40-49,41.0
2024,HDPB22309,46,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,MOXIE ENTERPRISE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,10000.00,ONLINE,3065,DIPLOMA,40-49,46.0
2024,HDPB22310,29,MELAYU,MALE,BEKERJA SEPENUH MASA,PANORAMA LANGKAWI SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3200.00,ONLINE,3826,DIPLOMA,<29,29.0
2024,HDPB22411,37,INDIA,MALE,BEKERJA/USAHAWAN/FREELANCE,HONG LEONG ASSURANCE BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,10000.00,ONLINE,2404,DIPLOMA,30-39,37.0
2024,HDPB22413,48,MELAYU,MALE,BELUM/TIDAK BEKERJA,NIL,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,0.00,ONLINE,3001,DIPLOMA,40-49,48.0
2024,HDPB22414,43,MELAYU,FEMALE,BEKERJA/USAHAWAN/FREELANCE,NIPAH ENTERPRISE (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,2500.00,ONLINE,3324,DIPLOMA,40-49,43.0
2024,HDPB22421,48,PUNJABI,MALE,BEKERJA SEPENUH MASA,REUNION ASIA SDN.BHD.,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3400.00,ONLINE,3968,DIPLOMA,40-49,48.0
2024,HDPB22422,30,MELAYU,FEMALE,BEKERJA/USAHAWAN/FREELANCE (SEPARA MASA),SCHA SAIDI EMPIRE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,3017,DIPLOMA,30-39,30.0
2024,HDPB22423,48,CINA,MALE,BEKERJA SEPENUH MASA,SLL PLUMBING SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,10000.00,ONLINE,2936,DIPLOMA,40-49,48.0
2024,HDPB23101,41,INDONESIA,FEMALE,BEKERJA SEPENUH MASA,PIZZA HUT RESTAURANT SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,3885,DIPLOMA,40-49,41.0
2024,HDPB23108,39,MELAYU,MALE,BEKERJA SEPENUH MASA,BOSSPI EMPIRE SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,12000.00,ONLINE,2053,DIPLOMA,30-39,39.0
2024,HDPB23111,24,MELAYU,FEMALE,BEKERJA SEPENUH MASA,MOMENTUM STAFFING GROUP SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,3415,DIPLOMA,<29,24.0
2024,HDPB23113,36,INDIA,MALE,BEKERJA SEPENUH MASA,ASIA PACIFIC ENGINEERING CONSORTIUM SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,3297,DIPLOMA,30-39,36.0
2024,HDPB23201,38,MELAYU,MALE,BEKERJA SEPENUH MASA,PANORAMA LANGKAWI SDN BHD.(LANGKAWI CABLE CAR),"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,3000.00,ONLINE,2930,DIPLOMA,30-39,38.0
2024,HDPB23303,40,MELAYU,MALE,BEKERJA SEPENUH MASA,UTS TELESERVICES SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,4500.00,ONLINE,3036,DIPLOMA,40-49,40.0
2024,HDPB23304,26,MELAYU,FEMALE,BEKERJA/USAHAWAN/FREELANCE,SYAZAAYUSOF ENTERPRISE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,4000.00,ONLINE,3426,DIPLOMA,<29,26.0
2024,HDPB23305,26,MELAYU,FEMALE,BEKERJA/USAHAWAN/FREELANCE,FAYUSOF ENTERPRISE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,4000.00,ONLINE,2122,DIPLOMA,<29,26.0
2024,HDPB23307,24,MELAYU,FEMALE,BEKERJA SEPENUH MASA,LUNE EMPIRE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,4500.00,ONLINE,3715,DIPLOMA,<29,24.0
2024,HDPB23308,48,MELAYU,FEMALE,BEKERJA SEPENUH MASA,INDAH WATER KONSORTIUM SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KUALA LUMPUR,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,1750.00,ONLINE,2543,DIPLOMA,40-49,48.0
2024,HDPB23313,43,MELAYU,MALE,BEKERJA SEPENUH MASA,DIALOG PLANTS SERVICES SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",TERENGGANU,374,DIPLOMA PROFESIONAL PENGURUSAN PERNIAGAAN,9000.00,ONLINE,3514,DIPLOMA,40-49,43.0
2024,HDPG22306,29,MELAYU,MALE,BEKERJA SEPENUH MASA,MATCO MALAYSIA SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),3500.00,ONLINE,3070,DIPLOMA,<29,29.0
2024,HDPG22309,45,MELAYU,MALE,BEKERJA SEPENUH MASA,RP CHEMICALS (M) SDN BHD,MINING AND QUARRYING,TERENGGANU,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),6000.00,ONLINE,2476,DIPLOMA,40-49,45.0
2024,HDPG22401,38,MELAYU,MALE,BEKERJA SEPENUH MASA,EPOMS SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),6600.00,ONLINE,3378,DIPLOMA,30-39,38.0
2024,HDPG22406,32,DUSUN-SABAH,MALE,BEKERJA SEPENUH MASA,PENGERANG REFINING COMPANY SDN BHD,MINING AND QUARRYING,SABAH,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),6000.00,ONLINE,2658,DIPLOMA,30-39,32.0
2024,HDPG22409,49,MELAYU,MALE,BEKERJA SEPENUH MASA,SYNERGY OIL & GAS ENGINEERING SDN BHD,MINING AND QUARRYING,MELAKA,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),5000.00,ONLINE,2834,DIPLOMA,40-49,49.0
2024,HDPG22411,49,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,EPOMS SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),7000.00,ONLINE,3767,DIPLOMA,40-49,49.0
2024,HDPG23103,37,MELAYU,MALE,BEKERJA SEPENUH MASA,PETRA RESOURCES SDN BHD,MINING AND QUARRYING,SABAH,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),4000.00,ONLINE,2736,DIPLOMA,30-39,37.0
2024,HDPG23105,44,MELAYU,MALE,BEKERJA SEPENUH MASA,HIBISCUS PETROLEUM BERHAD,MINING AND QUARRYING,PAHANG,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),8000.00,ONLINE,3436,DIPLOMA,40-49,44.0
2024,HDPG23106,35,MELANAU-SARAWAK,MALE,BEKERJA SEPENUH MASA,MAXGIP SDN BHD (PETRONAS CARIGALI BINTULU),MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),3100.00,ONLINE,3005,DIPLOMA,30-39,35.0
2024,HDPG23107,39,MELAYU,MALE,BEKERJA SEPENUH MASA,PEC POWERCON SDN BHD,MINING AND QUARRYING,SELANGOR,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),8500.00,ONLINE,2608,DIPLOMA,30-39,39.0
2024,HDPG23109,35,MELAYU,MALE,BEKERJA SEPENUH MASA,E&P O&M SERVICES SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),2500.00,ONLINE,2454,DIPLOMA,30-39,35.0
2024,HDPG23118,41,FOOCHOW,MALE,BEKERJA SEPENUH MASA,JUTA BUMI KAPITAL SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),5000.00,ONLINE,3263,DIPLOMA,40-49,41.0
2024,HDPG23201,31,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE (SEPARA MASA),EPOMS SDN. BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),5000.00,ONLINE,3685,DIPLOMA,30-39,31.0
2024,HDPG23202,44,MELAYU,MALE,BEKERJA SEPENUH MASA,HIBISCUS PETROLEUM SDN BHD,MINING AND QUARRYING,SELANGOR,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),8400.00,ONLINE,3178,DIPLOMA,40-49,44.0
2024,HDPG23203,45,MELAYU,MALE,BEKERJA SEPENUH MASA,HIBISCUS OIL&GAS LIMITED,MINING AND QUARRYING,KELANTAN,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),11800.00,ONLINE,3565,DIPLOMA,40-49,45.0
2024,HDPG23205,43,MELAYU,MALE,BEKERJA SEPENUH MASA,PEMBORONG MAJU BERSATU SDN BHD,MINING AND QUARRYING,LABUAN,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),5000.00,ONLINE,3122,DIPLOMA,40-49,43.0
2024,HDPG23207,43,MELAYU,MALE,BEKERJA SEPENUH MASA,HIBISCUS OIL&GAS MALAYSIA LIMITED,MINING AND QUARRYING,PAHANG,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),4900.00,ONLINE,3090,DIPLOMA,40-49,43.0
2024,HDPG23210,31,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPARA MASA,FASTART SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),4300.00,ONLINE,2981,DIPLOMA,30-39,31.0
2024,HDPG23211,43,MELAYU,MALE,BEKERJA SEPENUH MASA,PETRONAS LUBRICANTS INTERNATIONAL SDN BHD,MINING AND QUARRYING,PAHANG,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),4000.00,ONLINE,3211,DIPLOMA,40-49,43.0
2024,HDPG23302,38,MELAYU,MALE,BEKERJA SEPENUH MASA,TOSSB,MINING AND QUARRYING,KUALA LUMPUR,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),12000.00,ONLINE,2186,DIPLOMA,30-39,38.0
2024,HDPG23313,43,MELAYU,MALE,BEKERJA SEPENUH MASA,SAPURA OMV,MINING AND QUARRYING,TERENGGANU,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),8000.00,ONLINE,2966,DIPLOMA,40-49,43.0
2024,HDPG23317,30,MELAYU,MALE,BEKERJA SEPENUH MASA,AWORLDTECH ENGINEERING,MINING AND QUARRYING,PAHANG,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),2500.00,ONLINE,3615,DIPLOMA,30-39,30.0
2024,HDPG23318,43,KADAZAN-SABAH,MALE,BEKERJA SEPENUH MASA,PETRONAS CARIGALI (SBA),MINING AND QUARRYING,SABAH,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),15000.00,ONLINE,2121,DIPLOMA,40-49,43.0
2024,HDPG23320,33,MELANAU-SARAWAK,MALE,BEKERJA SEPENUH MASA,TORR ENERGY SDN BHD,MINING AND QUARRYING,SARAWAK,411,DIPLOMA PROFESIONAL KAWALAN PROSES & TEKNOLOGI INSTRUMENTASI (PETROLEUM & GAS),2500.00,ONLINE,2351,DIPLOMA,30-39,33.0
2024,HDPL22405,36,MELAYU,MALE,BEKERJA SEPENUH MASA,LUMUT MARITIME TERMINAL SDN BHD,TRANSPORTATION AND STORAGE,PERAK,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,2808.00,ONLINE,2904,DIPLOMA,30-39,36.0
2024,HDPL22406,40,MELAYU,FEMALE,BEKERJA SEPENUH MASA,ASIAN SUPPLY BASE SDN BHD,TRANSPORTATION AND STORAGE,SABAH,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,4000.00,ONLINE,2755,DIPLOMA,40-49,40.0
2024,HDPL22409,31,MELANAU-SARAWAK,MALE,BEKERJA SEPENUH MASA,HALUAN CEKAP SDN BHD,TRANSPORTATION AND STORAGE,SARAWAK,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,3000.00,ONLINE,2235,DIPLOMA,30-39,31.0
2024,HDPL23101,37,INDIA,MALE,BEKERJA SEPENUH MASA,SATS PTE LTD,TRANSPORTATION AND STORAGE,JOHOR,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,5000.00,ONLINE,2332,DIPLOMA,30-39,37.0
2024,HDPL23203,34,MELAYU,MALE,BEKERJA SEPENUH MASA,PEMBORONG MAJU BERSATU SDN BHD,TRANSPORTATION AND STORAGE,LABUAN,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,6000.00,ONLINE,2193,DIPLOMA,30-39,34.0
2024,HDPL23307,40,MELAYU,MALE,BEKERJA SEPENUH MASA,TUDUNGPEOPLE SDN BHD,TRANSPORTATION AND STORAGE,KUALA LUMPUR,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,3500.00,ONLINE,2691,DIPLOMA,40-49,40.0
2024,HDPL23309,38,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,SHIN YANG TRADING SDN BHD,TRANSPORTATION AND STORAGE,SARAWAK,369,DIPLOMA PROFESIONAL PENTADBIRAN OPERASI LOGISTIK,1960.00,ONLINE,2740,DIPLOMA,30-39,38.0
2024,HDPM21119,54,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,PETRA RESOURCE SDN.BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,10.00,ONLINE,2917,DIPLOMA,50-59,54.0
2024,HDPM21316,36,INDIA,FEMALE,BEKERJA SEPENUH MASA,JGR ENTERPRISE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,2500.00,ONLINE,2897,DIPLOMA,30-39,36.0
2024,HDPM21401,40,KEDAYAN-SABAH,MALE,BEKERJA SEPENUH MASA,HARBOUR SERVICES CORP.SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",LABUAN,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,3500.00,ONLINE,3305,DIPLOMA,40-49,40.0
2024,HDPM22133,24,INDIA,MALE,BEKERJA SEPENUH MASA,WESTERN DIGITAL BATU KAWAN,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,2500.00,ONLINE,2270,DIPLOMA,<29,24.0
2024,HDPM22135,48,MELAYU,MALE,BEKERJA SEPENUH MASA,LAKU MANAGEMENT SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,3630.00,ONLINE,2206,DIPLOMA,40-49,48.0
2024,HDPM22223,34,MELAYU,MALE,BEKERJA SEPENUH MASA,IRC BUILDER,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,5000.00,ONLINE,3232,DIPLOMA,30-39,34.0
2024,HDPM22224,41,MELAYU,MALE,BEKERJA SEPENUH MASA,KENANGAN EMAS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KUALA LUMPUR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,3000.00,ONLINE,3573,DIPLOMA,40-49,41.0
2024,HDPM22319,24,SULUK-SABAH,MALE,BEKERJA SEPENUH MASA,YTL CONSTRUCTION,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,3000.00,ONLINE,2472,DIPLOMA,<29,24.0
2024,HDPM22320,29,MELAYU,FEMALE,BEKERJA SEPENUH MASA,RICH COMM SDN. BHD.,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,2500.00,ONLINE,3272,DIPLOMA,<29,29.0
2024,HDPM22425,54,MELAYU,MALE,BEKERJA SEPENUH MASA,MEGAZONE TECH SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,4500.00,ONLINE,2288,DIPLOMA,50-59,54.0
2024,HDPM22428,48,MELAYU,MALE,BEKERJA SEPENUH MASA,MLNG SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,10000.00,ONLINE,2876,DIPLOMA,40-49,48.0
2024,HDPM22430,44,MELAYU,MALE,BEKERJA SEPENUH MASA,KNIGHT FRANK PROPERTY MANAGEMENT SDN. BHD.,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PUTRAJAYA,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,7000.00,ONLINE,2019,DIPLOMA,40-49,44.0
2024,HDPM22431,36,MELAYU,FEMALE,BEKERJA SEPENUH MASA,PETRONAS DAGANGAN BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,2900.00,ONLINE,3306,DIPLOMA,30-39,36.0
2024,HDPM22435,43,MELAYU,MALE,BEKERJA SEPENUH MASA,SAPURA ENERGY BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,12000.00,ONLINE,3565,DIPLOMA,40-49,43.0
2024,HDPM23101,29,MELAYU,FEMALE,BEKERJA SEPENUH MASA,RAZ GLOBAL SUCCESS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,3000.00,ONLINE,3391,DIPLOMA,<29,29.0
2024,HDPM23103,34,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA/USAHAWAN/FREELANCE,EP ENGINEERING SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,7000.00,ONLINE,3119,DIPLOMA,30-39,34.0
2024,HDPM23104,42,INDIA,MALE,BEKERJA SEPENUH MASA,KENCANA FOOD AND SPICES SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,5000.00,ONLINE,3818,DIPLOMA,40-49,42.0
2024,HDPM23108,31,MELAYU,MALE,BEKERJA SEPENUH MASA,SAMSUNG SDIEM SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,4700.00,ONLINE,3363,DIPLOMA,30-39,31.0
2024,HDPM23109,53,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,AKADEMI TEKNOLOGI MUALLIM,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,352,DIPLOMA PROFESIONAL OPERASI DAN PENGURUSAN PROJEK,7500.00,ONLINE,3683,DIPLOMA,50-59,53.0
